1	0	203885	1
1	0	203946	1
1	0	203983	2
1	0	204676	0
1	0	204680	0
1	0	205563	1
1	0	205574	1
1	0	205575	1
1	0	207908	0
1	0	207925	1
1	0	207926	0
1	0	207930	1
1	0	207963	1
1	0	208697	1
1	0	208736	1
1	0	209530	2
1	0	210942	1
1	0	21095	1
1	0	211118	0
1	0	211907	2
1	0	211911	0
1	0	212730	1
1	0	213853	2
1	0	214095	1
1	0	214141	2
1	0	215137	0
1	0	215163	0
1	0	216530	1
1	0	216577	2
1	0	216623	1
1	0	216658	0
1	0	216766	0
1	0	217375	1
1	0	217501	0
1	0	217503	0
1	0	217508	1
1	0	217557	0
1	0	218297	0
1	0	218337	1
1	0	218353	1
1	0	218377	0
1	0	21895	2
1	0	219403	1
1	0	219754	2
1	0	21994	1
1	0	219963	0
1	0	219983	0
1	0	220590	1
1	0	221568	0
1	0	222288	0
1	0	222335	1
1	0	222384	1
1	0	222895	1
1	0	223108	1
1	0	224507	0
1	0	224565	0
1	0	224757	1
1	0	224763	1
1	0	224764	0
1	0	224766	1
1	0	224771	1
1	0	225494	0
1	0	226241	1
1	0	226327	1
1	0	226354	1
1	0	226958	2
1	0	227728	2
1	0	227846	1
1	0	228715	0
1	0	22881	0
1	0	229549	0
1	0	229569	1
1	0	230210	1
1	0	230307	1
1	0	230330	1
1	0	230342	0
1	0	230588	0
1	0	231112	2
1	0	231170	1
1	0	234298	1
1	0	234317	1
1	0	235099	0
1	0	235147	2
1	0	235157	2
1	0	235160	1
1	0	235896	0
1	0	237355	1
1	0	238979	2
1	0	238999	0
1	0	239750	1
1	0	239774	1
1	0	239887	1
1	0	239914	0
1	0	239922	1
1	0	241299	2
1	0	245466	0
1	0	246237	0
1	0	246276	0
1	0	24628	0
1	0	247053	0
1	0	250290	0
1	0	250320	0
1	0	251945	0
1	0	251956	1
1	0	252555	1
1	0	252688	0
1	0	25308	2
1	0	255106	1
1	0	255158	0
1	0	25582	0
1	0	255907	1
1	0	256488	1
1	0	257007	1
1	0	258153	2
1	0	258176	1
1	0	258184	1
1	0	258982	0
1	0	259105	0
1	0	260561	1
1	0	260620	0
1	0	261493	0
1	0	2620	0
1	0	263781	2
1	0	265372	0
1	0	265414	1
1	0	265523	0
1	0	266123	1
1	0	266329	0
1	0	266912	0
1	0	267845	0
1	0	268693	0
1	0	268704	0
1	0	268711	1
1	0	26902	2
1	0	270333	0
1	0	272540	2
1	0	272545	2
1	0	272611	1
1	0	2735	0
1	0	274678	1
1	0	278100	0
1	0	278259	1
1	0	278848	1
1	0	279316	0
1	0	280203	0
1	0	280669	0
1	0	280894	0
1	0	280918	0
1	0	282816	1
1	0	283825	1
1	0	283875	1
1	0	283922	0
1	0	284210	0
1	0	285181	1
1	0	28569	2
1	0	286554	1
1	0	286732	0
1	0	287186	1
1	0	287682	1
1	0	288770	0
1	0	289975	1
1	0	290044	2
1	0	290089	0
1	0	290522	0
1	0	292106	1
1	0	292281	1
1	0	292938	1
1	0	294002	1
1	0	294013	0
1	0	29402	0
1	0	295149	1
1	0	29526	0
1	0	295806	1
1	0	296310	2
1	0	296526	0
1	0	298613	1
1	0	298615	1
1	0	298624	2
1	0	298637	1
1	0	298642	0
1	0	298646	1
1	0	302107	0
1	0	302165	1
1	0	30266	0
1	0	302856	0
1	0	30322	0
1	0	304028	1
1	0	304268	0
1	0	304931	0
1	0	305576	1
1	0	306334	1
1	0	307011	1
1	0	307020	0
1	0	307034	2
1	0	307544	1
1	0	308974	1
1	0	309588	1
1	0	309646	2
1	0	310526	0
1	0	311808	0
1	0	311818	0
1	0	312652	1
1	0	313092	1
1	0	313242	0
1	0	314034	1
1	0	314041	0
1	0	314597	0
1	0	316101	0
1	0	316627	1
1	0	31774	2
1	0	31775	2
1	0	31788	2
1	0	318258	0
1	0	320321	1
1	0	320350	1
1	0	320395	1
1	0	320844	1
1	0	321063	0
1	0	321646	1
1	0	321715	0
1	0	322455	0
1	0	322674	0
1	0	324426	0
1	0	324512	1
1	0	325006	2
1	0	325264	0
1	0	326414	1
1	0	326501	0
1	0	327254	0
1	0	328553	2
1	0	328557	1
1	0	328608	0
1	0	329218	0
1	0	330145	0
1	0	330390	1
1	0	332724	2
1	0	332781	0
1	0	332965	0
1	0	333470	0
1	0	334055	1
1	0	334292	1
1	0	334323	1
1	0	334344	0
1	0	33509	0
1	0	33523	0
1	0	335644	1
1	0	336382	1
1	0	336387	1
1	0	336961	2
1	0	33868	1
1	0	339140	1
1	0	339817	0
1	0	339847	1
1	0	341361	0
1	0	341981	0
1	0	342524	2
1	0	343148	1
1	0	34341	0
1	0	344000	1
1	0	344111	0
1	0	344140	0
1	0	344161	0
1	0	344692	1
1	0	345993	0
1	0	346072	0
1	0	346202	1
1	0	346206	0
1	0	34662	0
1	0	346836	0
1	0	347386	2
1	0	347646	1
1	0	347655	0
1	0	348249	0
1	0	349030	0
1	0	350335	1
1	0	350401	2
1	0	350888	2
1	0	351658	2
1	0	353781	1
1	0	353808	1
1	0	353887	0
1	0	355189	1
1	0	355982	1
1	0	356327	1
1	0	356684	1
1	0	35803	0
1	0	358097	1
1	0	359392	1
1	0	359420	0
1	0	359509	0
1	0	35974	0
1	0	359851	1
1	0	360493	1
1	0	360840	0
1	0	361466	2
1	0	362237	0
1	0	363062	0
1	0	363588	0
1	0	363673	0
1	0	364427	1
1	0	36726	1
1	0	367675	1
1	0	367745	0
1	0	369082	2
1	0	371451	0
1	0	371965	2
1	0	373369	0
1	0	373559	1
1	0	374005	2
1	0	374222	1
1	0	374913	0
1	0	374919	0
1	0	375379	1
1	0	37580	0
1	0	376307	2
1	0	376771	2
1	0	377051	1
1	0	377052	1
1	0	377063	0
1	0	378210	2
1	0	378212	2
1	0	378352	1
1	0	379674	0
1	0	379808	0
1	0	380379	1
1	0	380500	1
1	0	381030	1
1	0	381241	0
1	0	38188	2
1	0	381927	0
1	0	381935	0
1	0	38337	0
1	0	385455	0
1	0	386005	1
1	0	387985	1
1	0	388102	1
1	0	388209	0
1	0	388796	1
1	0	391049	0
1	0	391063	0
1	0	391065	0
1	0	391564	0
1	0	39166	0
1	0	395108	1
1	0	396625	0
1	0	397108	2
1	0	397239	1
1	0	398001	1
1	0	398050	0
1	0	39921	0
1	0	400943	0
1	0	401979	2
1	0	402207	0
1	0	402220	1
1	0	403484	0
1	0	403519	0
1	0	403529	0
1	0	404975	0
1	0	405682	0
1	0	405698	0
1	0	40614	0
1	0	406404	1
1	0	40697	0
1	0	407606	0
1	0	409196	0
1	0	409213	0
1	0	410537	0
1	0	412602	0
1	0	412721	1
1	0	413943	1
1	0	415317	0
1	0	41587	1
1	0	416894	0
1	0	420331	0
1	0	421735	0
1	0	421798	0
1	0	422547	1
1	0	423172	0
1	0	423694	1
1	0	424446	2
1	0	425216	1
1	0	425833	2
1	0	425869	1
1	0	426048	0
1	0	426744	1
1	0	430790	0
1	0	433018	0
1	0	433641	1
1	0	433709	0
1	0	436420	0
1	0	436477	0
1	0	436496	1
1	0	436499	1
1	0	437169	0
1	0	437178	0
1	0	437251	0
1	0	437252	0
1	0	437255	0
1	0	438396	0
1	0	438487	1
1	0	439103	1
1	0	440562	0
1	0	441872	2
1	0	442593	0
1	0	442843	1
1	0	442863	1
1	0	443973	2
1	0	444770	1
1	0	44619	0
1	0	446367	0
1	0	44694	0
1	0	44705	0
1	0	447067	0
1	0	44711	0
1	0	44730	1
1	0	447687	0
1	0	44787	0
1	0	451005	2
1	0	451201	0
1	0	451858	0
1	0	452464	1
1	0	452591	1
1	0	452595	1
1	0	452601	1
1	0	452602	1
1	0	452607	1
1	0	452611	1
1	0	454054	1
1	0	455203	0
1	0	45554	1
1	0	45558	0
1	0	45572	0
1	0	45579	0
1	0	458009	2
1	0	458180	1
1	0	462003	0
1	0	462685	0
1	0	463240	2
1	0	464573	1
1	0	465648	1
1	0	466578	1
1	0	466715	0
1	0	466737	0
1	0	467092	1
1	0	467657	1
1	0	468682	0
1	0	468717	1
1	0	468721	1
1	0	468727	1
1	0	469053	0
1	0	470215	0
1	0	470667	1
1	0	470752	0
1	0	471053	0
1	0	471237	1
1	0	471242	1
1	0	471243	1
1	0	471247	1
1	0	471251	1
1	0	47156	1
1	0	47175	0
1	0	472184	0
1	0	472716	1
1	0	473190	0
1	0	474728	0
1	0	475075	0
1	0	475175	1
1	0	475193	1
1	0	475217	0
1	0	475627	2
1	0	476156	1
1	0	476689	0
1	0	476725	0
1	0	476735	0
1	0	477105	0
1	0	479159	1
1	0	479224	0
1	0	479230	0
1	0	479725	1
1	0	479727	1
1	0	479730	1
1	0	4806	2
1	0	480689	0
1	0	480690	0
1	0	480695	0
1	0	481105	1
1	0	481581	2
1	0	481749	0
1	0	482169	0
1	0	482686	0
1	0	482711	0
1	0	483239	0
1	0	483679	1
1	0	483746	0
1	0	484163	0
1	0	486188	0
1	0	486732	0
1	0	486739	0
1	0	48700	0
1	0	48738	1
1	0	487557	2
1	0	488086	2
1	0	488590	2
1	0	488724	0
1	0	489094	2
1	0	489143	2
1	0	489216	1
1	0	490582	2
1	0	491219	0
1	0	492673	0
1	0	492678	0
1	0	492714	1
1	0	493101	2
1	0	493668	0
1	0	4937	0
1	0	494249	0
1	0	495090	2
1	0	49544	0
1	0	496177	1
1	0	496207	0
1	0	496623	1
1	0	497059	1
1	0	497062	1
1	0	497128	2
1	0	497690	1
1	0	498582	0
1	0	498950	0
1	0	500585	1
1	0	500660	0
1	0	501217	1
1	0	501283	0
1	0	501407	1
1	0	502942	0
1	0	50299	0
1	0	50319	2
1	0	503252	0
1	0	503285	2
1	0	503388	0
1	0	503393	0
1	0	504130	0
1	0	504141	0
1	0	505730	0
1	0	505790	0
1	0	506905	0
1	0	507401	0
1	0	507810	0
1	0	508195	0
1	0	508982	0
1	0	509035	0
1	0	50937	2
1	0	509379	0
1	0	509383	0
1	0	509737	0
1	0	509798	0
1	0	509806	0
1	0	51102	0
1	0	51105	0
1	0	511333	0
1	0	511378	1
1	0	511410	0
1	0	511715	0
1	0	511804	0
1	0	512196	0
1	0	512949	1
1	0	513711	1
1	0	513736	0
1	0	515282	2
1	0	515752	1
1	0	516550	0
1	0	518493	0
1	0	518911	0
1	0	518912	0
1	0	518917	0
1	0	519747	0
1	0	521225	1
1	0	522112	1
1	0	522600	0
1	0	523629	0
1	0	523655	1
1	0	523737	0
1	0	523754	0
1	0	525346	1
1	0	525388	0
1	0	525389	0
1	0	525391	0
1	0	525396	0
1	0	525401	0
1	0	525662	2
1	0	526173	0
1	0	526435	0
1	0	526441	2
1	0	526606	1
1	0	52669	0
1	0	526962	0
1	0	526967	0
1	0	52699	0
1	0	527354	0
1	0	527728	0
1	0	527747	1
1	0	527787	0
1	0	527790	0
1	0	52780	0
1	0	52785	1
1	0	529003	0
1	0	529004	0
1	0	529006	0
1	0	529007	0
1	0	529008	0
1	0	529009	0
1	0	529246	2
1	0	529296	0
1	0	532157	0
1	0	532163	0
1	0	532206	0
1	0	532427	1
1	0	532507	1
1	0	533322	0
1	0	53343	2
1	0	53353	2
1	0	534525	0
1	0	534527	0
1	0	534534	0
1	0	534537	0
1	0	534541	0
1	0	534544	0
1	0	534546	0
1	0	534548	0
1	0	534554	0
1	0	53515	1
1	0	536199	0
1	0	536537	0
1	0	536967	1
1	0	537720	0
1	0	537771	0
1	0	538118	0
1	0	538123	0
1	0	539295	2
1	0	539766	0
1	0	539767	0
1	0	540163	0
1	0	541390	0
1	0	542021	2
1	0	54276	0
1	0	543300	2
1	0	54342	0
1	0	543652	1
1	0	543674	2
1	0	544903	1
1	0	545357	0
1	0	54680	1
1	0	546957	0
1	0	548460	2
1	0	550052	1
1	0	550411	1
1	0	552977	0
1	0	553403	0
1	0	554526	0
1	0	554557	0
1	0	555802	0
1	0	557752	0
1	0	558162	0
1	0	558170	0
1	0	558597	0
1	0	55893	0
1	0	55905	0
1	0	560184	0
1	0	560427	2
1	0	561666	1
1	0	561716	0
1	0	562088	2
1	0	563288	2
1	0	563617	2
1	0	563643	2
1	0	563666	1
1	0	563667	1
1	0	563740	0
1	0	564047	2
1	0	564179	1
1	0	566127	0
1	0	566203	0
1	0	566447	2
1	0	56693	1
1	0	56742	0
1	0	567733	0
1	0	568865	2
1	0	568962	0
1	0	569007	0
1	0	569667	1
1	0	570578	0
1	0	570878	2
1	0	570971	0
1	0	570981	0
1	0	572197	1
1	0	572905	2
1	0	572979	0
1	0	57400	1
1	0	574455	2
1	0	574479	2
1	0	574485	2
1	0	574559	0
1	0	574859	1
1	0	574918	0
1	0	574998	0
1	0	575323	1
1	0	575331	0
1	0	575402	0
1	0	57578	0
1	0	57581	0
1	0	576568	0
1	0	576576	0
1	0	576816	0
1	0	576858	0
1	0	577248	2
1	0	578437	1
1	0	579298	2
1	0	580172	1
1	0	581723	0
1	0	582053	2
1	0	582071	1
1	0	582582	1
1	0	583164	0
1	0	583789	0
1	0	583795	0
1	0	584548	2
1	0	585238	2
1	0	585613	1
1	0	586814	2
1	0	586848	1
1	0	588857	2
1	0	589713	1
1	0	589727	0
1	0	589744	0
1	0	590890	2
1	0	59101	0
1	0	59166	0
1	0	591681	0
1	0	591736	1
1	0	591737	0
1	0	592129	0
1	0	592539	0
1	0	592860	2
1	0	594025	2
1	0	594164	0
1	0	594174	0
1	0	594176	0
1	0	594812	2
1	0	594877	0
1	0	595390	0
1	0	596558	0
1	0	59735	1
1	0	598019	1
1	0	598542	0
1	0	598548	1
1	0	59865	0
1	0	599339	0
1	0	59967	0
1	0	600184	0
1	0	600539	0
1	0	600602	0
1	0	600828	1
1	0	602422	2
1	0	602428	2
1	0	603006	0
1	0	603233	2
1	0	603641	2
1	0	604191	0
1	0	604564	0
1	0	605001	1
1	0	605604	0
1	0	605727	0
1	0	605810	0
1	0	606086	1
1	0	606915	1
1	0	606966	0
1	0	606986	1
1	0	606990	0
1	0	60732	1
1	0	60739	0
1	0	607393	0
1	0	607397	0
1	0	60740	1
1	0	607711	0
1	0	607781	0
1	0	607790	0
1	0	609366	1
1	0	609805	0
1	0	610164	0
1	0	611003	0
1	0	611007	0
1	0	611743	0
1	0	612438	0
1	0	612565	0
1	0	612930	0
1	0	61295	2
1	0	614542	0
1	0	614930	0
1	0	616123	0
1	0	616184	0
1	0	616560	1
1	0	6168	2
1	0	616963	1
1	0	617241	2
1	0	617731	0
1	0	618556	0
1	0	618948	0
1	0	618970	0
1	0	619801	0
1	0	620538	0
1	0	620608	0
1	0	620609	0
1	0	620911	1
1	0	621010	0
1	0	622863	0
1	0	623408	1
1	0	623679	0
1	0	623712	0
1	0	62386	0
1	0	624504	0
1	0	624512	0
1	0	6252	0
1	0	626138	0
1	0	626204	0
1	0	626813	2
1	0	626999	0
1	0	627381	1
1	0	627687	2
1	0	627775	0
1	0	628124	0
1	0	628161	0
1	0	629381	0
1	0	630481	0
1	0	632155	0
1	0	632518	1
1	0	632879	2
1	0	632961	1
1	0	632972	1
1	0	633321	0
1	0	634916	0
1	0	635000	1
1	0	635795	0
1	0	636994	0
1	0	637325	0
1	0	637638	2
1	0	638601	0
1	0	638839	2
1	0	638915	1
1	0	63895	0
1	0	63905	1
1	0	63935	0
1	0	63966	0
1	0	63967	0
1	0	63979	0
1	0	63986	0
1	0	640530	0
1	0	640852	2
1	0	640855	2
1	0	641394	0
1	0	641397	0
1	0	641408	0
1	0	641681	2
1	0	641741	0
1	0	642544	1
1	0	642769	0
1	0	643311	0
1	0	643378	0
1	0	643720	0
1	0	643722	0
1	0	644163	0
1	0	644479	2
1	0	644843	2
1	0	64520	0
1	0	64525	1
1	0	64667	0
1	0	647142	2
1	0	647264	1
1	0	64736	1
1	0	647565	1
1	0	648273	2
1	0	648493	1
1	0	648889	2
1	0	649276	2
1	0	649318	0
1	0	649324	0
1	0	649345	0
1	0	649346	0
1	0	649347	0
1	0	649348	0
1	0	649349	0
1	0	649350	0
1	0	649353	0
1	0	649559	2
1	0	649631	1
1	0	649712	0
1	0	651670	2
1	0	652678	0
1	0	653471	2
1	0	654515	0
1	0	655350	0
1	0	656769	1
1	0	656811	2
1	0	656920	0
1	0	657237	1
1	0	658116	1
1	0	658404	1
1	0	659223	2
1	0	659642	0
1	0	659911	0
1	0	659940	0
1	0	660229	0
1	0	660234	0
1	0	660683	2
1	0	660753	1
1	0	661423	1
1	0	661631	1
1	0	662009	0
1	0	662039	0
1	0	662233	2
1	0	662762	0
1	0	66310	1
1	0	663694	2
1	0	66380	1
1	0	664464	0
1	0	664672	0
1	0	665036	0
1	0	665319	0
1	0	666064	0
1	0	666681	2
1	0	667012	0
1	0	667082	0
1	0	667124	0
1	0	667422	1
1	0	667887	2
1	0	667888	2
1	0	667986	0
1	0	668021	0
1	0	668584	0
1	0	669081	1
1	0	669126	0
1	0	669508	0
1	0	669810	0
1	0	670108	1
1	0	67020	2
1	0	670363	0
1	0	670367	0
1	0	670390	0
1	0	670422	0
1	0	671426	2
1	0	67144	0
1	0	672067	0
1	0	672068	0
1	0	672071	0
1	0	672072	0
1	0	672075	0
1	0	672077	0
1	0	672078	0
1	0	672080	0
1	0	672085	0
1	0	672092	0
1	0	672093	0
1	0	672096	0
1	0	672115	0
1	0	672301	1
1	0	672574	0
1	0	672710	2
1	0	672715	2
1	0	673285	1
1	0	673302	0
1	0	673368	1
1	0	673511	0
1	0	673888	2
1	0	674212	0
1	0	674381	0
1	0	674632	0
1	0	674694	0
1	0	674850	1
1	0	675439	2
1	0	675440	2
1	0	675804	1
1	0	675982	0
1	0	677475	0
1	0	677934	0
1	0	67796	0
1	0	678267	0
1	0	678648	0
1	0	678687	0
1	0	679281	0
1	0	67977	1
1	0	680274	0
1	0	680279	0
1	0	680441	0
1	0	682278	0
1	0	682324	0
1	0	682471	0
1	0	682661	0
1	0	683279	1
1	0	683302	1
1	0	683504	1
1	0	684846	0
1	0	685485	1
1	0	685732	1
1	0	68607	1
1	0	686129	1
1	0	686310	0
1	0	686460	0
1	0	686504	1
1	0	686681	1
1	0	687079	2
1	0	687089	1
1	0	687265	0
1	0	687287	0
1	0	687297	2
1	0	687309	0
1	0	68757	0
1	0	687895	0
1	0	688316	0
1	0	688727	1
1	0	689124	0
1	0	689255	1
1	0	690042	0
1	0	690059	0
1	0	690710	0
1	0	690711	0
1	0	691236	1
1	0	691321	0
1	0	691684	0
1	0	692242	0
1	0	692529	0
1	0	693286	0
1	0	694245	0
1	0	69436	1
1	0	695068	1
1	0	695120	0
1	0	695283	0
1	0	695847	0
1	0	695894	0
1	0	695900	0
1	0	696053	0
1	0	696058	0
1	0	696071	1
1	0	696099	0
1	0	696271	1
1	0	696295	0
1	0	697083	0
1	0	697311	0
1	0	697519	0
1	0	697914	1
1	0	698339	0
1	0	698460	0
1	0	699050	0
1	0	699052	0
1	0	699321	1
1	0	699465	1
1	0	699532	0
1	0	700100	0
1	0	701110	1
1	0	701115	1
1	0	701658	0
1	0	701739	0
1	0	701868	0
1	0	701869	0
1	0	702705	0
1	0	702710	0
1	0	702711	0
1	0	702918	0
1	0	703058	0
1	0	703067	0
1	0	703506	1
1	0	703648	0
1	0	703732	0
1	0	703848	0
1	0	704066	0
1	0	704457	0
1	0	704459	0
1	0	704460	0
1	0	704488	0
1	0	705713	0
1	0	705732	0
1	0	705917	0
1	0	706072	0
1	0	706306	0
1	0	706698	1
1	0	706842	0
1	0	707081	0
1	0	707492	0
1	0	707676	0
1	0	708045	0
1	0	708050	0
1	0	708054	0
1	0	708060	0
1	0	708063	0
1	0	708064	0
1	0	708071	0
1	0	708298	1
1	0	708708	0
1	0	708859	1
1	0	709093	0
1	0	709097	1
1	0	710088	0
1	0	710104	0
1	0	710457	0
1	0	710902	0
1	0	711000	1
1	0	711131	0
1	0	711499	0
1	0	711670	0
1	0	712260	0
1	0	712690	0
1	0	712786	0
1	0	713279	0
1	0	713535	0
1	0	713643	0
1	0	713685	0
1	0	714693	0
1	0	714924	0
1	0	715128	0
1	0	715137	0
1	0	715139	0
1	0	715524	0
1	0	715876	0
1	0	715904	1
1	0	715919	0
1	0	716329	0
1	0	716680	0
1	0	716724	1
1	0	717291	0
1	0	717312	0
1	0	717450	0
1	0	717859	0
1	0	71907	0
1	0	71920	0
1	0	719506	1
1	0	71970	0
1	0	719756	1
1	0	719841	0
1	0	71988	1
1	0	720077	0
1	0	720241	0
1	0	720522	0
1	0	721271	0
1	0	721450	0
1	0	721473	0
1	0	721496	1
1	0	721663	0
1	0	721672	0
1	0	722523	0
1	0	722530	1
1	0	722933	1
1	0	723288	0
1	0	723463	0
1	0	723472	2
1	0	723485	0
1	0	723652	0
1	0	723673	1
1	0	723699	0
1	0	723930	0
1	0	725458	0
1	0	725711	0
1	0	725732	1
1	0	725851	0
1	0	72612	0
1	0	726723	0
1	0	726907	1
1	0	726932	1
1	0	727242	1
1	0	727527	0
1	0	72762	0
1	0	727670	1
1	0	727717	1
1	0	727858	2
1	0	727910	0
1	0	728075	1
1	0	728255	0
1	0	728538	2
1	0	728681	0
1	0	729041	0
1	0	729295	0
1	0	729717	0
1	0	729851	0
1	0	730088	0
1	0	730268	0
1	0	730847	0
1	0	731068	0
1	0	731900	0
1	0	732055	2
1	0	732070	0
1	0	732306	0
1	0	732642	1
1	0	732890	0
1	0	733058	0
1	0	733247	0
1	0	733266	0
1	0	734104	0
1	0	734467	0
1	0	734507	0
1	0	734511	0
1	0	734876	0
1	0	73510	1
1	0	735293	0
1	0	736103	0
1	0	736104	0
1	0	736111	0
1	0	736339	0
1	0	736473	0
1	0	736512	0
1	0	736534	1
1	0	736869	0
1	0	736895	0
1	0	736936	0
1	0	737529	0
1	0	737667	1
1	0	737690	0
1	0	737703	1
1	0	737937	0
1	0	738113	1
1	0	738248	0
1	0	738526	0
1	0	738653	0
1	0	739654	0
1	0	739841	0
1	0	739940	0
1	0	740331	0
1	0	741337	0
1	0	742248	0
1	0	742486	0
1	0	742491	1
1	0	742683	0
1	0	742686	0
1	0	743128	1
1	0	743266	2
1	0	743805	0
1	0	744125	0
1	0	744696	1
1	0	745540	0
1	0	745687	0
1	0	745697	0
1	0	745698	1
1	0	745913	0
1	0	746083	0
1	0	747318	0
1	0	747537	0
1	0	748533	1
1	0	748644	0
1	0	74915	2
1	0	749658	1
1	0	74995	0
1	0	750287	0
1	0	750292	0
1	0	750295	0
1	0	750325	0
1	0	750462	0
1	0	750906	0
1	0	751279	1
1	0	751282	1
1	0	751318	0
1	0	751321	0
1	0	751674	0
1	0	751677	0
1	0	75187	0
1	0	75188	0
1	0	752089	0
1	0	752288	1
1	0	752296	0
1	0	752306	0
1	0	752308	0
1	0	752524	0
1	0	752536	0
1	0	752657	0
1	0	752695	0
1	0	752918	0
1	0	752928	0
1	0	753516	1
1	0	753737	0
1	0	753913	0
1	0	753916	0
1	0	754127	2
1	0	754283	0
1	0	754873	0
1	0	755069	1
1	0	755319	0
1	0	755725	0
1	0	755919	0
1	0	756124	0
1	0	756336	0
1	0	756488	0
1	0	756625	0
1	0	757029	1
1	0	757179	0
1	0	757490	0
1	0	757547	0
1	0	75766	0
1	0	757996	0
1	0	758004	0
1	0	758014	0
1	0	758271	0
1	0	76687	1
1	0	76772	1
1	0	778553	0
1	0	78267	0
1	0	78314	1
1	0	783976	0
1	0	80609	0
1	0	81560	0
1	0	82243	0
1	0	82315	0
1	0	82361	1
1	0	84568	2
1	0	84616	1
1	0	84649	0
1	0	85346	2
1	0	87916	1
1	0	90307	0
1	0	90309	0
1	0	90929	0
1	0	91044	1
1	0	91123	0
1	0	92714	0
1	0	92722	1
1	0	93366	2
1	0	93507	1
1	0	94159	2
1	0	94273	0
1	0	94356	0
1	0	94947	1
1	0	95133	0
1	0	95937	1
1	0	97295	1
1	0	97497	0
1	0	97506	0
1	0	97542	1
1	0	99470	0
1	0	99898	0
1	0	99922	1
10	0	10010	0
10	0	101483	0
10	0	101486	1
10	0	101680	0
10	0	103028	0
10	0	103240	1
10	0	104351	1
10	0	10464	2
10	0	106191	0
10	0	106231	1
10	0	107801	1
10	0	107870	1
10	0	108665	0
10	0	110250	2
10	0	110396	0
10	0	111012	0
10	0	111057	1
10	0	111130	1
10	0	112619	1
10	0	113480	1
10	0	113483	0
10	0	113489	0
10	0	11493	0
10	0	115084	0
10	0	115511	0
10	0	115873	2
10	0	116646	1
10	0	117159	0
10	0	118446	1
10	0	119940	0
10	0	120644	0
10	0	121409	1
10	0	122233	2
10	0	123062	2
10	0	12363	0
10	0	123853	1
10	0	125511	0
10	0	127860	0
10	0	128038	0
